ORDER_DAY_KEY,ORGANIZATION_KEY,EMPLOYEE_KEY,RETAILER_KEY,RETAILER_SITE_KEY,PRODUCT_KEY,PROMOTION_KEY,ORDER_METHOD_KEY,SALES_ORDER_KEY,SHIP_DAY_KEY,CLOSE_DAY_KEY,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE,GROSS_MARGIN,SALE_TOTAL,GROSS_PROFIT,CC_NUMBER
20120810,11168,4050,7154,5633,30084,5501,605,167041,20120814,20120911,26,58.88,122.7,119.02,0.5053,3094.52,1563.64,4093959661693980
20120810,11168,4050,7154,5633,30095,5501,605,167046,20120814,20120911,421,71.19,105.29,100.03,0.2883,42112.63,12141.64,4421449309709710
20120810,11168,4050,7154,5633,30104,5501,605,167044,20120814,20120911,406,1.83,6.01,6.01,0.6955,2440.06,1697.08,4233361814321070
20120810,11168,4050,7154,5633,30107,5501,605,167045,20120814,20120911,1494,2.42,7,6.86,0.6472,10248.84,6633.36,4395795219603980
20120810,11168,4050,7154,5633,30117,5501,605,167043,20120814,20120911,69,2.76,6,6,0.54,414,223.56,4479741961245270
20120810,11168,4050,7154,5633,30119,5501,605,167047,20120911,20120911,138,450.9,928.53,882.1,0.4888,121729.8,59505.6,4367779607164490
20120810,11169,4051,7295,5776,30017,5501,605,167773,20120814,20120814,866,60,90.09,85.59,0.299,74120.94,22160.94,4954454010537810
20120810,11169,4051,7295,5776,30018,5501,605,167774,20120814,20120814,594,86,146.83,139.49,0.3835,82857.06,31773.06,4456010353710190
20120810,11169,4051,7295,5776,30019,5501,605,167775,20120814,20120814,361,150,265.14,251.88,0.4045,90928.68,36778.68,4539662865422890
20120810,11169,4051,7295,5776,30030,5501,605,167772,20120814,20120814,633,6.75,14.77,14.47,0.5335,9159.51,4886.76,4502311170462750
20120810,11169,4051,7295,5776,30052,5501,605,167769,20120814,20120814,511,18.35,38,36.86,0.5022,18835.46,9458.61,4123178622713140
20120810,11169,4051,7295,5776,30053,5501,605,167770,20120814,20120814,268,21.7,39.99,39.19,0.4463,10502.92,4687.32,4010489770255800
20120810,11169,4051,7295,5776,30054,5501,605,167771,20120814,20120814,446,22.36,52.99,51.93,0.5694,23160.78,13188.22,4429793025815970
20120810,11169,4051,7295,5776,30083,5501,605,167776,20120814,20120814,23,58.88,122.7,120.25,0.5104,2765.75,1411.51,4041368615815020
20120810,11169,4051,7297,5778,30007,5501,605,167746,20120814,20120814,857,46.38,66.77,63.43,0.2688,54359.51,14611.85,4686304089043970
20120810,11169,4051,7297,5778,30014,5501,605,167745,20120814,20120814,170,454,744.15,706.94,0.3578,120179.8,42999.8,4254761490527740
20120810,11169,4051,7297,5778,30038,5501,605,167744,20120814,20120814,355,20,31.55,31.55,0.3661,11200.25,4100.25,4508329181035390
20120810,11169,4051,7297,5778,30067,5501,605,167743,20120814,20120814,147,39,81.55,77.47,0.4966,11388.09,5655.09,4982936941762160
20120810,11169,4051,7297,5778,30082,5501,605,167741,20120814,20120814,26,58.88,122.7,119.02,0.5053,3094.52,1563.64,4637926903441850
20120810,11169,4051,7297,5778,30100,5501,605,167742,20120814,20120814,162,53,96.44,91.62,0.4215,14842.44,6256.44,4837551683384810
20120810,11169,4051,7298,5779,30008,5501,605,167750,20120814,20120814,314,75,151.77,144.18,0.4798,45272.52,21722.52,4205799738175170
20120810,11169,4051,7298,5779,30064,5501,605,167748,20120814,20120814,134,30,48.88,47.9,0.3737,6418.6,2398.6,4992180650082500
20120810,11169,4051,7298,5779,30065,5501,605,167747,20120814,20120814,159,30,48.88,47.9,0.3737,7616.1,2846.1,4346963258677770
20120810,11169,4051,7298,5779,30068,5501,605,167749,20120814,20120814,75,39,81.55,77.47,0.4966,5810.25,2885.25,4126487751535450
20120810,11169,4051,7298,5779,30081,5501,605,167751,20120814,20120814,24,58.88,122.7,120.25,0.5104,2886,1472.88,4452578306053550
20120810,11169,4051,7298,5779,30086,5501,605,167752,20120814,20120814,72,58.88,122.7,116.57,0.4949,8393.04,4153.68,4926130675504970
20120810,11169,4051,7298,5779,30088,5501,605,167753,20120814,20120814,33,41.12,95.62,95.62,0.57,3155.46,1798.5,4463530330897950
20120810,11169,4051,7298,5779,30101,5501,605,167754,20120814,20120814,337,73.44,116.73,110.89,0.3377,37369.93,12620.65,4501781255153060
20120810,11169,4051,7358,5835,30085,5501,601,167796,20120821,20120821,71,58.88,122.7,116.57,0.4949,8276.47,4095.99,4943420912532380
20120810,11169,4051,7358,5835,30097,5501,601,167798,20120821,20120821,116,94.12,182.67,173.54,0.4576,20130.64,9212.72,4301078673623470
20120810,11169,4051,7358,5835,30102,5501,601,167797,20120821,20120821,145,176.47,359.6,341.62,0.4834,49534.9,23946.75,4885759967922260
20120810,11170,4052,7280,5761,30066,5501,605,167112,20120814,20120814,178,20,41.61,40.78,0.5096,7258.84,3698.84,4064468280537740
20120810,11170,4052,7280,5761,30073,5501,605,167113,20120814,20120814,78,26.15,61.84,58.75,0.5549,4582.5,2542.8,4877645581489110
20120810,11170,4052,7280,5761,30077,5501,605,167114,20120814,20120814,61,26.15,61.84,59.37,0.5595,3621.57,2026.42,4704392778213670
20120810,11170,4053,7290,5771,30008,5578,605,167088,20120814,20120831,284,75,151.77,75.89,0.0117,21552.76,252.76,4224673039330000
20120810,11170,4053,7290,5771,30012,5501,605,167085,20120814,20120831,124,396,650.89,618.35,0.3596,76675.4,27571.4,4279804580077740
20120810,11170,4053,7290,5771,30012,5578,605,167087,20120814,20120831,284,396,650.89,650.89,0.3916,184852.76,72388.76,4301565421658420
20120810,11170,4053,7290,5771,30016,5501,605,167086,20120814,20120831,3855,1,2.06,1.96,0.4898,7555.8,3700.8,4982393590980360
20120810,11170,4053,7290,5771,30017,5501,605,167082,20120814,20120831,1309,60,90.09,85.59,0.299,112037.31,33497.31,4896398581775720
20120810,11170,4053,7290,5771,30018,5501,605,167083,20120814,20120831,898,86,146.83,139.49,0.3835,125262.02,48034.02,4715512002262220
20120810,11170,4053,7290,5771,30019,5501,605,167084,20120831,20120831,546,150,265.14,251.88,0.4045,137526.48,55626.48,4255738280523170
20120810,11170,4053,7290,5771,30059,5501,605,167080,20120814,20120831,345,36.12,59.99,58.79,0.3856,20282.55,7821.15,4369969038718800
20120810,11170,4053,7290,5771,30060,5501,605,167081,20120814,20120831,1056,9.89,20,19.4,0.4902,20486.4,10042.56,4408905077264070
20100122,11171,4253,6796,5024,30198,5501,604,344334,20100128,20100128,33,40.06,80,80,0.4993,2640,1318.02,4740682090405140
20100122,11171,4253,6796,5024,30215,5501,604,413118,20100128,20100128,57,27.24,44.9,44.9,0.3933,2559.3,1006.62,4635474864616860
20100122,11171,4253,6796,5024,30218,5501,604,404646,20100128,20100128,11,152.08,238,238,0.361,2618,945.12,4036749617932470
20100122,11171,4253,6796,5024,30232,5501,604,452899,20100128,20100128,15,105.3,188,188,0.4399,2820,1240.5,4589228751531480
20100122,11171,4253,6796,5024,30237,5501,604,256920,20100128,20100128,10,154.54,260,260,0.4056,2600,1054.6,4583182643454610
20100122,11171,4253,6796,5024,30253,5501,604,532417,20100128,20100128,83,20.6,30.4,30.4,0.3224,2523.2,813.4,4127405636390880
20100122,11171,4253,6796,5024,30270,5501,604,381427,20100128,20100128,22,66.62,120.3,120.3,0.4462,2646.6,1180.96,4841724527874530
20100122,11171,4253,6868,5299,30154,5501,605,407432,20100221,20100223,7,40.34,70,70,0.4237,490,207.62,4928135171745210
20100122,11171,4253,6868,5299,30167,5501,605,370092,20100211,20100223,27,11.94,20.15,20.15,0.4074,544.05,221.67,4934190744742070
20100122,11171,4253,6868,5299,30197,5501,605,380543,20100220,20100223,6,40.06,80,80,0.4993,480,239.64,4763746052464220
20100122,11171,4253,6868,5299,30254,5501,605,484360,20100223,20100223,17,20.9,30.4,30.4,0.3125,516.8,161.5,4402264057407560
20100122,11171,4253,7123,5602,30143,5501,605,539977,20100129,20100129,78,24.33,37.25,37.25,0.3468,2905.5,1007.76,4840231736001910
20100122,11171,4253,7123,5602,30147,5501,605,391794,20100129,20100129,110,17.65,26,26,0.3212,2860,918.5,4419157022327900
20100122,11171,4253,7123,5602,30178,5501,605,469476,20100129,20100129,36,39,65,65,0.4,2340,936,4288753133737230
20100122,11171,4253,7123,5602,30232,5501,605,263508,20100129,20100129,15,105.3,188,188,0.4399,2820,1240.5,4937841453002750
20100122,11171,4253,7123,5602,30248,5501,605,465049,20100129,20100129,91,20.44,30.7,30.7,0.3342,2793.7,933.66,4103363735751870
20100122,11171,4253,7123,5602,30252,5501,605,300540,20100129,20100129,118,20.6,30.4,30.4,0.3224,3587.2,1156.4,4078518301670070
20100122,11171,4253,7123,5602,30253,5501,605,413189,20100129,20100129,81,20.6,30.4,30.4,0.3224,2462.4,793.8,4904455932041430
20100122,11171,4253,7123,5602,30270,5501,605,480180,20100129,20100129,27,66.62,120.3,120.3,0.4462,3248.1,1449.36,4364227965108370
20100122,11171,4253,7208,5687,30153,5501,605,483831,20100129,20100129,5,40.34,70,70,0.4237,350,148.3,4551348282723880
20100122,11171,4253,7208,5687,30198,5501,605,459072,20100129,20100129,6,40.06,80,80,0.4993,480,239.64,4376264869116290
20100122,11171,4253,7208,5687,30221,5501,605,388192,20100129,20100129,11,29.06,48.6,48.6,0.4021,534.6,214.94,4700468914212780
20100122,11171,4253,7231,5710,30165,5501,605,257565,20100128,20100128,99,11.94,20.15,20.15,0.4074,1994.85,812.79,4369729018535800
20100122,11171,4253,7231,5710,30173,5501,605,433238,20100128,20100128,25,39,65,65,0.4,1625,650,4336269391706920
20100122,11171,4253,7231,5710,30232,5501,605,532782,20100128,20100128,7,105.3,188,188,0.4399,1316,578.9,4700749897159500
20100122,11171,4253,7231,5710,30247,5501,605,518783,20100128,20100128,56,20.44,30.7,30.7,0.3342,1719.2,574.56,4272818574531610
20100122,11171,4253,7231,5710,30252,5501,605,285675,20100128,20100128,66,20.6,30.4,30.4,0.3224,2006.4,646.8,4370456056328930
20100122,11171,4253,7273,5754,30143,5501,605,364938,20100129,20100129,203,24.33,37.25,37.25,0.3468,7561.75,2622.76,4584862994145330
20100122,11171,4253,7273,5754,30154,5501,605,515783,20100129,20100129,109,40.34,70,70,0.4237,7630,3232.94,4209914533300200
20100122,11171,4253,7273,5754,30167,5501,605,261863,20100129,20100129,372,11.94,20.15,20.15,0.4074,7495.8,3054.12,4604897226114350
20100122,11171,4253,7273,5754,30174,5501,605,503391,20100129,20100129,121,39,65,65,0.4,7865,3146,4026328994279130
20100122,11171,4253,7273,5754,30178,5501,605,426076,20100129,20100129,118,39,65,65,0.4,7670,3068,4404694477918120
20100122,11171,4253,7273,5754,30218,5501,605,329434,20100129,20100129,31,152.08,238,238,0.361,7378,2663.52,4138737580545220
20100122,11171,4253,7273,5754,30232,5501,605,377917,20100129,20100129,43,105.3,188,188,0.4399,8084,3556.1,4452094002086350
20100122,11171,4253,7273,5754,30248,5501,605,439557,20100129,20100129,241,20.44,30.7,30.7,0.3342,7398.7,2472.66,4000571544591060
20100122,11171,4253,7273,5754,30253,5501,605,527254,20100129,20100129,260,20.6,30.4,30.4,0.3224,7904,2548,4118894112077660
20100122,11171,4253,7273,5754,30254,5501,605,449217,20100129,20100129,251,20.9,30.4,30.4,0.3125,7630.4,2384.5,4000405684407170
20100122,11171,4253,7273,5754,30270,5501,605,452576,20100129,20100129,62,66.62,120.3,120.3,0.4462,7458.6,3328.16,4166770589940710
20100122,11171,4256,6834,5225,30139,5501,602,279217,20100129,20100129,229,24.33,37.25,37.25,0.3468,8530.25,2958.68,4682248889773980
20100122,11171,4256,6834,5225,30143,5501,602,363979,20100129,20100129,308,24.33,37.25,37.25,0.3468,11473,3979.36,4961747300133120
20100122,11171,4256,6834,5225,30147,5501,602,506201,20100129,20100129,97,17.65,26,26,0.3212,2522,809.95,4956058808382380
20100122,11171,4256,6834,5225,30152,5501,602,300876,20100129,20100129,74,27.25,42.25,42.25,0.355,3126.5,1110,4719724535156180
20100122,11171,4256,6834,5225,30154,5501,602,512145,20100129,20100129,134,40.34,70,70,0.4237,9380,3974.44,4197476018711690
20100122,11171,4256,6834,5225,30160,5501,602,456992,20100129,20100129,54,25.35,42.25,42.25,0.4,2281.5,912.6,4253412539671140
20100122,11171,4256,6834,5225,30162,5501,602,321507,20100129,20100129,207,27.25,42.25,42.25,0.355,8745.75,3105,4991564396281260
20100122,11171,4256,6834,5225,30165,5501,602,372226,20100129,20100129,435,11.94,20.15,20.15,0.4074,8765.25,3571.35,4538080685081410
20100122,11171,4256,6834,5225,30169,5501,602,350317,20100129,20100129,419,11.94,20.15,20.15,0.4074,8442.85,3439.99,4985345016207280
20100122,11171,4256,6834,5225,30173,5501,602,477423,20100129,20100129,133,39,65,65,0.4,8645,3458,4294418984229050
20100122,11171,4256,6834,5225,30174,5501,602,497909,20100129,20100129,139,39,65,65,0.4,9035,3614,4519802204766150
20100122,11171,4256,6834,5225,30195,5501,602,432748,20100129,20100129,61,18.03,38.2,38.2,0.528,2330.2,1230.37,4185186935050610
20100122,11171,4256,6834,5225,30204,5501,602,318957,20100129,20100129,26,51.48,110,110,0.532,2860,1521.52,4429790713797570
20100122,11171,4256,6834,5225,30215,5501,602,335619,20100129,20100129,195,27.24,44.9,44.9,0.3933,8755.5,3443.7,4524783114114650
20100122,11171,4256,6834,5225,30218,5501,602,327461,20100129,20100129,45,152.08,238,238,0.361,10710,3866.4,4854893815615880
20100122,11171,4256,6834,5225,30220,5501,602,392913,20100129,20100129,179,29.06,48.6,48.6,0.4021,8699.4,3497.66,4543355887033150
20100122,11171,4256,6834,5225,30232,5501,602,378080,20100129,20100129,61,105.3,188,188,0.4399,11468,5044.7,4049982265123770
20100122,11171,4256,6834,5225,30237,5501,602,469943,20100129,20100129,33,154.54,260,260,0.4056,8580,3480.18,4932676941870500
20100122,11171,4256,6834,5225,30247,5501,602,401299,20100129,20100129,378,20.44,30.7,30.7,0.3342,11604.6,3878.28,4849999380704030
20100122,11171,4256,6834,5225,30249,5501,602,463947,20100129,20100129,98,20.44,30.7,30.7,0.3342,3008.6,1005.48,4136688642008050
20100122,11171,4256,6834,5225,30252,5501,602,343245,20100129,20100129,105,20.6,30.4,30.4,0.3224,3192,1029,4819778935303310
20100122,11171,4256,6834,5225,30270,5501,602,449327,20100129,20100129,97,66.62,120.3,120.3,0.4462,11669.1,5206.96,4917523054120140
20100122,11171,4256,7316,5796,30143,5501,605,470971,20100127,20100127,213,24.33,37.25,37.25,0.3468,7934.25,2751.96,4836325639974350
20100122,11171,4256,7316,5796,30152,5501,605,410705,20100127,20100127,189,27.25,42.25,42.25,0.355,7985.25,2835,4827158966554640
20100122,11171,4256,7316,5796,30159,5501,605,296263,20100127,20100127,113,40.34,70,70,0.4237,7910,3351.58,4642073839609810
20100122,11171,4256,7316,5796,30165,5501,605,479715,20100127,20100127,415,11.94,20.15,20.15,0.4074,8362.25,3407.15,4219383391125830
20100122,11171,4256,7316,5796,30174,5501,605,317445,20100127,20100127,128,39,65,65,0.4,8320,3328,4638298646392900
20100122,11171,4256,7316,5796,30178,5501,605,386257,20100127,20100127,126,39,65,65,0.4,8190,3276,4694865501114950
20100122,11171,4256,7316,5796,30197,5501,605,449082,20100127,20100127,103,40.06,80,80,0.4993,8240,4113.82,4275685172194350
20100122,11171,4256,7316,5796,30204,5501,605,501008,20100127,20100127,77,51.48,110,110,0.532,8470,4506.04,4305320439980200
20100122,11171,4256,7316,5796,30232,5501,605,487402,20100127,20100127,44,105.3,188,188,0.4399,8272,3638.8,4934566827057590
20110614,11171,4278,7010,5489,30154,5501,605,441020,20110620,20110620,119,42.92,73,73,0.4121,8687,3579.52,4652712477807730
20110614,11171,4278,7010,5489,30163,5501,605,260887,20110620,20110620,197,28.84,43.85,43.85,0.3423,8638.45,2956.97,4870489825207720
20110614,11171,4278,7010,5489,30165,5501,605,300567,20110620,20110620,428,12.16,20.15,20.15,0.3965,8624.2,3419.72,4668555049803910
20110614,11171,4278,7010,5489,30185,5501,605,303750,20110620,20110620,33,139.78,240,240,0.4176,7920,3307.26,4422808971083690
20110614,11171,4278,7010,5489,30197,5501,605,342858,20110620,20110620,102,40.83,80,80,0.4896,8160,3995.34,4799284413860720
20110614,11171,4278,7010,5489,30198,5501,605,490259,20110620,20110620,107,40.83,80,80,0.4896,8560,4191.19,4539133295031640
20110614,11171,4278,7010,5489,30235,5501,605,346554,20110620,20110620,38,116,220,220,0.4727,8360,3952,4741470325628960
20110614,11171,4278,7010,5489,30247,5501,605,512963,20110620,20110620,265,20.81,30.7,30.7,0.3221,8135.5,2620.85,4811689615739170
20110614,11171,4278,7010,5489,30252,5501,605,274345,20110620,20110620,276,21.01,30.4,30.4,0.3089,8390.4,2591.64,4189632897555380
20110614,11171,4278,7010,5489,30253,5501,605,456945,20110620,20110620,286,21.01,30.4,30.4,0.3089,8694.4,2685.54,4774182842818870
20110614,11171,4278,7010,5489,30272,5501,605,466030,20110620,20110620,66,68.12,120.3,120.3,0.4337,7939.8,3443.88,4717864167224740
20110614,11171,4278,7024,5730,30147,5501,605,334216,20110620,20110620,30,18.55,26.8,26.8,0.3078,804,247.5,4478794781105610
20110614,11171,4278,7024,5730,30152,5501,605,368092,20110620,20110620,18,28.84,43.85,43.85,0.3423,789.3,270.18,4560723741888830
20110614,11171,4278,7024,5730,30153,5501,605,518973,20110620,20110620,24,42.92,73,73,0.4121,1752,721.92,4049939482691260
20110614,11171,4278,7024,5730,30157,5501,605,529645,20110620,20110620,9,42.92,73,73,0.4121,657,270.72,4490739734805280
20110614,11171,4278,7024,5730,30163,5501,605,302750,20110620,20110620,56,28.84,43.85,43.85,0.3423,2455.6,840.56,4032614660433760
20110614,11171,4278,7024,5730,30180,5501,605,427213,20110620,20110620,11,35.04,62.65,62.65,0.4407,689.15,303.71,4341621040333190
20110614,11171,4278,7024,5730,30181,5501,605,270943,20110620,20110620,3,116,220,220,0.4727,660,312,4460205945327770
20110614,11171,4278,7024,5730,30189,5501,605,539591,20110620,20110620,10,88.18,167.2,167.2,0.4726,1672,790.2,4873163855699900
20110614,11171,4278,7024,5730,30191,5501,605,346995,20110620,20110620,14,95,179.6,179.6,0.471,2514.4,1184.4,4167704405861290
20110614,11171,4278,7024,5730,30195,5501,605,408759,20110620,20110620,18,17.6,38.2,38.2,0.5393,687.6,370.8,4217090979605710
20110614,11171,4278,7024,5730,30198,5501,605,462491,20110620,20110620,30,40.83,80,80,0.4896,2400,1175.1,4297794595012720
20110614,11171,4278,7024,5730,30210,5501,605,345381,20110620,20110620,13,102.4,160,160,0.36,2080,748.8,4423772453291960
20110614,11171,4278,7024,5730,30218,5501,605,300728,20110620,20110620,8,155.4,238,238,0.3471,1904,660.8,4583914029799350
20110614,11171,4278,7024,5730,30221,5501,605,386640,20110620,20110620,34,30.72,50.3,50.3,0.3893,1710.2,665.72,4156374322083850
20110614,11171,4278,7024,5730,30222,5501,605,382780,20110620,20110620,39,30.72,50.3,50.3,0.3893,1961.7,763.62,4923171940963140
20110614,11171,4278,7024,5730,30228,5501,605,372601,20110620,20110620,3,105.44,188,188,0.4391,564,247.68,4623383281708230
20110614,11171,4278,7024,5730,30232,5501,605,281095,20110620,20110620,10,103.34,188,188,0.4503,1880,846.6,4823948757553150
20110614,11171,4278,7024,5730,30249,5501,605,458890,20110620,20110620,57,20.81,30.7,30.7,0.3221,1749.9,563.73,4468581583404020
20110614,11171,4278,7024,5730,30254,5501,605,510483,20110620,20110620,56,20.56,30.4,30.4,0.3237,1702.4,551.04,4684390877228790
20110614,11171,4278,7024,5730,30256,5501,605,478094,20110620,20110620,17,24.66,40.5,40.5,0.3911,688.5,269.28,4530281326373540
20110614,11171,4278,7024,5730,30272,5501,605,493374,20110620,20110620,15,68.12,120.3,120.3,0.4337,1804.5,782.7,4551101595025250
20110614,11171,4278,7350,5827,30152,5501,605,277779,20110620,20110620,115,28.84,43.85,43.85,0.3423,5042.75,1726.15,4449339996928610
20110614,11171,4278,7350,5827,30156,5501,605,401807,20110620,20110620,75,42.92,73,73,0.4121,5475,2256,4011113015667860
20110614,11171,4278,7350,5827,30189,5501,605,325179,20110620,20110620,33,88.18,167.2,167.2,0.4726,5517.6,2607.66,4641143370819180
20110614,11171,4278,7350,5827,30191,5501,605,262445,20110620,20110620,29,95,179.6,179.6,0.471,5208.4,2453.4,4835913048424930
20110614,11171,4278,7350,5827,30195,5501,605,491590,20110620,20110620,134,17.6,38.2,38.2,0.5393,5118.8,2760.4,4657267112095080
20110614,11171,4278,7350,5827,30197,5501,605,257285,20110620,20110620,65,40.83,80,80,0.4896,5200,2546.05,4149459883663920
20110614,11171,4278,7350,5827,30232,5501,605,364060,20110620,20110620,28,103.34,188,188,0.4503,5264,2370.48,4903725068358710
20110614,11171,4278,7350,5827,30244,5501,605,472786,20110620,20110620,51,59.86,104.6,104.6,0.4277,5334.6,2281.74,4740229393395260
20110614,11171,4278,7350,5827,30249,5501,605,513802,20110620,20110620,171,20.81,30.7,30.7,0.3221,5249.7,1691.19,4315208489104810
20110614,11171,4278,7350,5827,30254,5501,605,425470,20110620,20110620,164,20.56,30.4,30.4,0.3237,4985.6,1613.76,4904661170729770
20110614,11171,4278,7350,5827,30256,5501,605,421760,20110620,20110620,126,24.66,40.5,40.5,0.3911,5103,1995.84,4658987003009410
20110614,11171,4278,7350,5827,30272,5501,605,406380,20110620,20110620,42,68.12,120.3,120.3,0.4337,5052.6,2191.56,4576966010956570
20110614,11171,4280,7159,5638,30146,5501,605,359032,20110620,20110620,104,18.55,26.8,26.8,0.3078,2787.2,858,4172713968644410
20110614,11171,4280,7159,5638,30180,5501,605,426570,20110620,20110620,37,35.04,62.65,62.65,0.4407,2318.05,1021.57,4156376623520580
20110614,11171,4280,7159,5638,30195,5501,605,408006,20110620,20110620,82,17.6,38.2,38.2,0.5393,3132.4,1689.2,4665939258631220
20110614,11171,4280,7159,5638,30203,5501,605,363566,20110620,20110620,24,40.71,85,85,0.5211,2040,1062.96,4737560581743880
20110614,11171,4280,7159,5638,30260,5501,605,482566,20110620,20110620,37,35.04,62.65,62.65,0.4407,2318.05,1021.57,4102405509752450
20110614,11171,4282,6894,5378,30205,5501,605,274865,20110620,20110620,27,4.98,12.2,12.2,0.5918,329.4,194.94,4424463290486020
20110614,11171,4282,6894,5378,30206,5501,605,472254,20110620,20110620,31,4.98,12.2,12.2,0.5918,378.2,223.82,4411189799085890
20110614,11171,4282,6894,5378,30208,5501,605,315137,20110620,20110620,30,4.46,12.2,12.2,0.6344,366,232.2,4030455328314990
20110614,11171,4282,7097,5576,30154,5501,605,281985,20110620,20110620,160,42.92,73,73,0.4121,11680,4812.8,4754549132527980
20110614,11171,4282,7097,5576,30189,5501,605,373279,20110620,20110620,59,88.18,167.2,167.2,0.4726,9864.8,4662.18,4583997408336330
20110614,11171,4282,7097,5576,30211,5501,605,450127,20110620,20110620,64,74,160,160,0.5375,10240,5504,4044754925973840
20110614,11171,4282,7097,5576,30228,5501,605,544150,20110620,20110620,61,105.44,188,188,0.4391,11468,5036.16,4330424334490830
20110614,11171,4282,7097,5576,30244,5501,605,525412,20110620,20110620,108,59.86,104.6,104.6,0.4277,11296.8,4831.92,4121994684624620
20110614,11171,4282,7097,5576,30249,5501,605,475159,20110620,20110620,329,20.81,30.7,30.7,0.3221,10100.3,3253.81,4933885851255450
20110614,11171,4282,7108,5587,30154,5501,605,512416,20110620,20110620,95,42.92,73,73,0.4121,6935,2857.6,4888033788196770
20110614,11171,4282,7108,5587,30189,5501,605,450803,20110620,20110620,35,88.18,167.2,167.2,0.4726,5852,2765.7,4181502859913060
20110614,11171,4282,7108,5587,30206,5501,605,272310,20110620,20110620,472,4.98,12.2,12.2,0.5918,5758.4,3407.84,4242335620157760
20110614,11171,4282,7108,5587,30208,5501,605,407071,20110620,20110620,506,4.46,12.2,12.2,0.6344,6173.2,3916.44,4799433555048440
20110614,11171,4282,7108,5587,30247,5501,605,329039,20110620,20110620,204,20.81,30.7,30.7,0.3221,6262.8,2017.56,4995564887994170
20110614,11171,4282,7305,5786,30154,5501,605,341408,20110620,20110620,96,42.92,73,73,0.4121,7008,2887.68,4974653990963480
20110614,11171,4282,7305,5786,30194,5501,605,540552,20110620,20110620,72,17.6,38.2,38.2,0.5393,2750.4,1483.2,4295404064704440
20110614,11171,4282,7305,5786,30206,5501,605,436712,20110620,20110620,202,4.98,12.2,12.2,0.5918,2464.4,1458.44,4939189998689640
20110614,11171,4282,7305,5786,30208,5501,605,284591,20110620,20110620,712,4.46,12.2,12.2,0.6344,8686.4,5510.88,4555308061121200
20110614,11171,4282,7305,5786,30221,5501,605,387589,20110620,20110620,118,30.72,50.3,50.3,0.3893,5935.4,2310.44,4619949555078200
20110614,11171,4282,7305,5786,30247,5501,605,529022,20110620,20110620,225,20.81,30.7,30.7,0.3221,6907.5,2225.25,4166860783498470
20110614,11171,4282,7305,5786,30254,5501,605,503109,20110620,20110620,195,20.56,30.4,30.4,0.3237,5928,1918.8,4877719898340010
20110614,11171,4284,7102,5581,30134,5501,605,304253,20110620,20110620,46,37.29,67.5,67.5,0.4476,3105,1389.66,4047155206498960
20110614,11171,4284,7102,5581,30146,5501,605,375731,20110620,20110620,156,18.55,26.8,26.8,0.3078,4180.8,1287,4820561520166700
20110614,11171,4284,7102,5581,30226,5501,605,403496,20110620,20110620,16,105.44,188,188,0.4391,3008,1320.96,4559678849711930
20110614,11171,4284,7102,5581,30248,5501,605,395175,20110620,20110620,91,20.81,30.7,30.7,0.3221,2793.7,899.99,4756483540893920
20110614,11171,4286,6834,5227,30145,5501,605,261877,20110620,20110620,55,18.55,26.8,26.8,0.3078,1474,453.75,4319090115701660
20110614,11171,4286,6834,5227,30160,5501,605,304958,20110620,20110620,30,27.04,42.25,42.25,0.36,1267.5,456.3,4827724795124180
20110614,11171,4286,6834,5227,30162,5501,605,496779,20110620,20110620,35,28.84,43.85,43.85,0.3423,1534.75,525.35,4522653107015640
20110614,11171,4286,6834,5227,30232,5501,605,521960,20110620,20110620,8,103.34,188,188,0.4503,1504,677.28,4209893249101520
20110614,11171,4286,6875,5330,30153,5501,605,315406,20110620,20110620,130,42.92,73,73,0.4121,9490,3910.4,4326777060503930
20110614,11171,4286,6875,5330,30189,5501,605,442939,20110620,20110620,60,88.18,167.2,167.2,0.4726,10032,4741.2,4347824124085470
20110614,11171,4286,6875,5330,30204,5501,605,395403,20110620,20110620,90,50.5,110,110,0.5409,9900,5355,4503465070803040
20110614,11171,4286,6875,5330,30211,5501,605,374469,20110620,20110620,58,74,160,160,0.5375,9280,4988,4296673398848910
20110614,11171,4286,6875,5330,30220,5501,605,319110,20110620,20110620,197,30.72,50.3,50.3,0.3893,9909.1,3857.26,4905191497151000
20110614,11171,4286,6875,5330,30232,5501,605,409304,20110620,20110620,51,103.34,188,188,0.4503,9588,4317.66,4881313238026320
20110614,11171,4286,6875,5330,30265,5501,605,289266,20110620,20110620,63,90.39,145,145,0.3766,9135,3440.43,4305070971866610
20110614,11171,4286,7071,5550,30153,5501,605,473921,20110620,20110620,14,42.92,73,73,0.4121,1022,421.12,4117105361429270
20110614,11171,4286,7071,5550,30154,5501,605,351848,20110620,20110620,120,42.92,73,73,0.4121,8760,3609.6,4286340306616680
20110614,11171,4286,7071,5550,30162,5501,605,540272,20110620,20110620,204,28.84,43.85,43.85,0.3423,8945.4,3062.04,4167391674022610
20110614,11171,4286,7071,5550,30165,5501,605,501630,20110620,20110620,430,12.16,20.15,20.15,0.3965,8664.5,3435.7,4855117446854080
20110614,11171,4286,7071,5550,30173,5501,605,394238,20110620,20110620,133,39.85,65,65,0.3869,8645,3344.95,4713469470282950
